product,date,sales,dept,yaer,type
Hillaria,140202,0,ناباروری,1402,actual
Hillaria,140203,2,ناباروری,1402,actual
Hillaria,140204,0,ناباروری,1402,actual
Hillaria,140205,24,ناباروری,1402,actual
Hillaria,140206,40,ناباروری,1402,actual
Hillaria,140207,66,ناباروری,1402,actual
Hillaria,140208,30,ناباروری,1402,actual
Hillaria,140209,50,ناباروری,1402,actual
Hillaria,140210,101,ناباروری,1402,actual
Hillaria,140211,69,ناباروری,1402,actual
Hillaria,140212,12,ناباروری,1402,actual
Glucano,139709,553,کاردیو متابولیک,1397,actual
Glucano,139710,109,کاردیو متابولیک,1397,actual
Glucano,139712,182,کاردیو متابولیک,1397,actual
Glucano,139801,2584,کاردیو متابولیک,1398,actual
Glucano,139802,149,کاردیو متابولیک,1398,actual
Glucano,139803,350,کاردیو متابولیک,1398,actual
Glucano,139804,170,کاردیو متابولیک,1398,actual
Glucano,139805,210,کاردیو متابولیک,1398,actual
Glucano,139806,91,کاردیو متابولیک,1398,actual
Glucano,139807,92,کاردیو متابولیک,1398,actual
Glucano,139808,-58,کاردیو متابولیک,1398,actual
Glucano,139809,34,کاردیو متابولیک,1398,actual
Glucano,139810,185,کاردیو متابولیک,1398,actual
Glucano,139811,-114,کاردیو متابولیک,1398,actual
Glucano,139812,151,کاردیو متابولیک,1398,actual
Glucano,139901,15,کاردیو متابولیک,1399,actual
Glucano,139902,32,کاردیو متابولیک,1399,actual
Glucano,139903,703,کاردیو متابولیک,1399,actual
Glucano,139904,3897,کاردیو متابولیک,1399,actual
Glucano,139905,86,کاردیو متابولیک,1399,actual
Glucano,139906,378,کاردیو متابولیک,1399,actual
Glucano,139907,278,کاردیو متابولیک,1399,actual
Glucano,139908,124,کاردیو متابولیک,1399,actual
Glucano,139909,32,کاردیو متابولیک,1399,actual
Fularent,140001,0,انکولوژی شیمیایی,1400,actual
Fularent,140002,0,انکولوژی شیمیایی,1400,actual
Fularent,140003,0,انکولوژی شیمیایی,1400,actual
Fularent,140004,0,انکولوژی شیمیایی,1400,actual
Fularent,140005,0,انکولوژی شیمیایی,1400,actual
Fularent,140006,0,انکولوژی شیمیایی,1400,actual
Fularent,140007,0,انکولوژی شیمیایی,1400,actual
Fularent,140008,0,انکولوژی شیمیایی,1400,actual
Fularent,140009,0,انکولوژی شیمیایی,1400,actual
Fularent,140010,0,انکولوژی شیمیایی,1400,actual
Fularent,140011,0,انکولوژی شیمیایی,1400,actual
Fularent,140012,0,انکولوژی شیمیایی,1400,actual
Fularent,140101,0,انکولوژی شیمیایی,1401,actual
Fularent,140102,0,انکولوژی شیمیایی,1401,actual
Fularent,140103,0,انکولوژی شیمیایی,1401,actual
Fularent,140104,0,انکولوژی شیمیایی,1401,actual
Fularent,140105,0,انکولوژی شیمیایی,1401,actual
Fularent,140106,30,انکولوژی شیمیایی,1401,actual
Fularent,140107,194,انکولوژی شیمیایی,1401,actual
Fularent,140108,400,انکولوژی شیمیایی,1401,actual
Fularent,140109,630,انکولوژی شیمیایی,1401,actual
Fularent,140110,444,انکولوژی شیمیایی,1401,actual
Fularent,140111,0,انکولوژی شیمیایی,1401,actual
Fularent,140112,0,انکولوژی شیمیایی,1401,actual
Fularent,140201,0,انکولوژی شیمیایی,1402,actual
Fularent,140202,814,انکولوژی شیمیایی,1402,actual
Fularent,140203,924,انکولوژی شیمیایی,1402,actual
Fularent,140204,712,انکولوژی شیمیایی,1402,actual
Fularent,140205,962,انکولوژی شیمیایی,1402,actual
Fularent,140206,1184,انکولوژی شیمیایی,1402,actual
Fularent,140207,492,انکولوژی شیمیایی,1402,actual
Fularent,140208,736,انکولوژی شیمیایی,1402,actual
Fularent,140209,988,انکولوژی شیمیایی,1402,actual
Fularent,140210,1278,انکولوژی شیمیایی,1402,actual
Fularent,140211,2136,انکولوژی شیمیایی,1402,actual
Fularent,140212,570,انکولوژی شیمیایی,1402,actual
Fortydex 40,139802,733,انکولوژی شیمیایی,1398,actual
Fortydex 40,139803,279,انکولوژی شیمیایی,1398,actual
Fortydex 40,139804,304,انکولوژی شیمیایی,1398,actual
Fortydex 40,139805,299,انکولوژی شیمیایی,1398,actual
Fortydex 40,139806,318,انکولوژی شیمیایی,1398,actual
Fortydex 40,139807,160,انکولوژی شیمیایی,1398,actual
Fortydex 40,139808,152,انکولوژی شیمیایی,1398,actual
Fortydex 40,139809,417,انکولوژی شیمیایی,1398,actual
Fortydex 40,139810,327,انکولوژی شیمیایی,1398,actual
Fortydex 40,139811,339,انکولوژی شیمیایی,1398,actual
Fortydex 40,139812,210,انکولوژی شیمیایی,1398,actual
Fortydex 40,139901,168,انکولوژی شیمیایی,1399,actual
Fortydex 40,139902,360,انکولوژی شیمیایی,1399,actual
Fortydex 40,139903,320,انکولوژی شیمیایی,1399,actual
Fortydex 40,139904,406,انکولوژی شیمیایی,1399,actual
Fortydex 40,139905,249,انکولوژی شیمیایی,1399,actual
Fortydex 40,139906,39,انکولوژی شیمیایی,1399,actual
Fortydex 40,139907,269,انکولوژی شیمیایی,1399,actual
Fortydex 40,139908,465,انکولوژی شیمیایی,1399,actual
Fortydex 40,139909,207,انکولوژی شیمیایی,1399,actual
Fortydex 40,139910,499,انکولوژی شیمیایی,1399,actual
Fortydex 40,139911,469,انکولوژی شیمیایی,1399,actual
Fortydex 40,139912,158,انکولوژی شیمیایی,1399,actual
Fortydex 40,140001,314,انکولوژی شیمیایی,1400,actual
Fortydex 40,140002,272,انکولوژی شیمیایی,1400,actual
Fortydex 40,140003,293,انکولوژی شیمیایی,1400,actual
Fortydex 40,140004,206,انکولوژی شیمیایی,1400,actual
Fortydex 40,140005,368,انکولوژی شیمیایی,1400,actual
Fortydex 40,140006,365,انکولوژی شیمیایی,1400,actual
Fortydex 40,140007,271,انکولوژی شیمیایی,1400,actual
Fortydex 40,140008,95,انکولوژی شیمیایی,1400,actual
Fortydex 40,140009,91,انکولوژی شیمیایی,1400,actual
Fortydex 40,140010,23,انکولوژی شیمیایی,1400,actual
Fortydex 40,140011,15,انکولوژی شیمیایی,1400,actual
Fortydex 40,140012,4,انکولوژی شیمیایی,1400,actual
Fortydex 40,140101,0,انکولوژی شیمیایی,1401,actual
Fortydex 40,140102,0,انکولوژی شیمیایی,1401,actual
Fortydex 40,140103,675,انکولوژی شیمیایی,1401,actual
Fortydex 40,140104,377,انکولوژی شیمیایی,1401,actual
Fortydex 40,140105,631,انکولوژی شیمیایی,1401,actual
Fortydex 40,140106,716,انکولوژی شیمیایی,1401,actual
Fortydex 40,140107,120,انکولوژی شیمیایی,1401,actual
Fortydex 40,140108,128,انکولوژی شیمیایی,1401,actual
Fortydex 40,140109,291,انکولوژی شیمیایی,1401,actual
Fortydex 40,140110,399,انکولوژی شیمیایی,1401,actual
Fortydex 40,140111,391,انکولوژی شیمیایی,1401,actual
Fortydex 40,140112,242,انکولوژی شیمیایی,1401,actual
Fortydex 40,140201,345,انکولوژی شیمیایی,1402,actual
Fortydex 40,140202,215,انکولوژی شیمیایی,1402,actual
Fortydex 40,140203,405,انکولوژی شیمیایی,1402,actual
Fortydex 40,140204,77,انکولوژی شیمیایی,1402,actual
Fortydex 40,140205,231,انکولوژی شیمیایی,1402,actual
Fortydex 40,140206,237,انکولوژی شیمیایی,1402,actual
Fortydex 40,140207,188,انکولوژی شیمیایی,1402,actual
Fortydex 40,140208,163,انکولوژی شیمیایی,1402,actual
Fortydex 40,140209,79,انکولوژی شیمیایی,1402,actual
Fortydex 40,140210,97,انکولوژی شیمیایی,1402,actual
Fortydex 40,140211,115,انکولوژی شیمیایی,1402,actual
Fortydex 40,140212,10,انکولوژی شیمیایی,1402,actual
Fortydex 4,139804,71,انکولوژی شیمیایی,1398,actual
Fortydex 4,139805,303,انکولوژی شیمیایی,1398,actual
Fortydex 4,139806,360,انکولوژی شیمیایی,1398,actual
Fortydex 4,139807,153,انکولوژی شیمیایی,1398,actual
Fortydex 4,139808,199,انکولوژی شیمیایی,1398,actual
Fortydex 4,139809,87,انکولوژی شیمیایی,1398,actual
Fortydex 4,139810,90,انکولوژی شیمیایی,1398,actual
Fortydex 4,139811,10,انکولوژی شیمیایی,1398,actual
Fortydex 4,139812,63,انکولوژی شیمیایی,1398,actual
Fortydex 4,139901,137,انکولوژی شیمیایی,1399,actual
Fortydex 4,139902,378,انکولوژی شیمیایی,1399,actual
Fortydex 4,139903,169,انکولوژی شیمیایی,1399,actual
Fortydex 4,139904,276,انکولوژی شیمیایی,1399,actual
Fortydex 4,139905,419,انکولوژی شیمیایی,1399,actual
Fortydex 4,139906,766,انکولوژی شیمیایی,1399,actual
Fortydex 4,139907,87,انکولوژی شیمیایی,1399,actual
Fortydex 4,139908,23,انکولوژی شیمیایی,1399,actual
Fortydex 4,139909,127,انکولوژی شیمیایی,1399,actual
Fortydex 4,139910,49,انکولوژی شیمیایی,1399,actual
Fortydex 4,139911,1,انکولوژی شیمیایی,1399,actual
Fortydex 4,140001,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140002,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140003,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140004,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140005,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140006,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140007,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140008,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140009,44,انکولوژی شیمیایی,1400,actual
Fortydex 4,140010,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140011,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140012,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140101,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140102,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140103,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140104,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140105,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140106,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140107,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140108,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140109,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140110,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140111,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140112,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140201,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140202,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140203,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140204,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140205,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140206,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140207,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140208,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140209,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140210,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140211,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140212,0,انکولوژی شیمیایی,1402,actual
FolicoGen,139510,212,مکمل,1395,actual
FolicoGen,139511,329,مکمل,1395,actual
FolicoGen,139512,201,مکمل,1395,actual
FolicoGen,139601,175,مکمل,1396,actual
FolicoGen,139602,1038,مکمل,1396,actual
FolicoGen,139603,526,مکمل,1396,actual
FolicoGen,139604,566,مکمل,1396,actual
FolicoGen,139605,866,مکمل,1396,actual
FolicoGen,139606,915,مکمل,1396,actual
FolicoGen,139607,746,مکمل,1396,actual
FolicoGen,139608,770,مکمل,1396,actual
FolicoGen,139609,432,مکمل,1396,actual
FolicoGen,139610,857,مکمل,1396,actual
FolicoGen,139611,1041,مکمل,1396,actual
FolicoGen,139612,1065,مکمل,1396,actual
FolicoGen,139701,654,مکمل,1397,actual
FolicoGen,139702,1615,مکمل,1397,actual
FolicoGen,139703,1434,مکمل,1397,actual
FolicoGen,139704,2157,مکمل,1397,actual
FolicoGen,139705,3015,مکمل,1397,actual
FolicoGen,139706,5147,مکمل,1397,actual
FolicoGen,139707,6258,مکمل,1397,actual
FolicoGen,139708,7610,مکمل,1397,actual
FolicoGen,139709,4561,مکمل,1397,actual
FolicoGen,139710,7601,مکمل,1397,actual
FolicoGen,139711,5228,مکمل,1397,actual
FolicoGen,139712,8179,مکمل,1397,actual
FolicoGen,139801,5909,مکمل,1398,actual
FolicoGen,139802,9408,مکمل,1398,actual
FolicoGen,139803,8648,مکمل,1398,actual
FolicoGen,139804,9235,مکمل,1398,actual
FolicoGen,139805,9433,مکمل,1398,actual
FolicoGen,139806,10544,مکمل,1398,actual
FolicoGen,139807,13716,مکمل,1398,actual
FolicoGen,139808,10860,مکمل,1398,actual
FolicoGen,139809,11335,مکمل,1398,actual
FolicoGen,139810,13279,مکمل,1398,actual
FolicoGen,139811,14278,مکمل,1398,actual
FolicoGen,139812,9866,مکمل,1398,actual
FolicoGen,139901,4160,مکمل,1399,actual
FolicoGen,139902,13438,مکمل,1399,actual
FolicoGen,139903,12319,مکمل,1399,actual
FolicoGen,139904,17904,مکمل,1399,actual
FolicoGen,139905,19966,مکمل,1399,actual
FolicoGen,139906,24012,مکمل,1399,actual
FolicoGen,139907,24472,مکمل,1399,actual
FolicoGen,139908,23081,مکمل,1399,actual
FolicoGen,139909,19831,مکمل,1399,actual
FolicoGen,139910,23793,مکمل,1399,actual
FolicoGen,139911,31817,مکمل,1399,actual
FolicoGen,139912,29346,مکمل,1399,actual
FolicoGen,140001,18134,مکمل,1400,actual
FolicoGen,140002,25710,مکمل,1400,actual
FolicoGen,140003,30212,مکمل,1400,actual
FolicoGen,140004,26708,مکمل,1400,actual
FolicoGen,140005,27789,مکمل,1400,actual
FolicoGen,140006,28591,مکمل,1400,actual
FolicoGen,140007,25221,مکمل,1400,actual
FolicoGen,140008,34761,مکمل,1400,actual
FolicoGen,140009,36361,مکمل,1400,actual
FolicoGen,140010,31137,مکمل,1400,actual
FolicoGen,140011,36424,مکمل,1400,actual
FolicoGen,140012,33764,مکمل,1400,actual
FolicoGen,140101,25580,مکمل,1401,actual
FolicoGen,140102,33172,مکمل,1401,actual
FolicoGen,140103,37088,مکمل,1401,actual
FolicoGen,140104,34328,مکمل,1401,actual
FolicoGen,140105,35292,مکمل,1401,actual
FolicoGen,140106,41380,مکمل,1401,actual
FolicoGen,140107,25257,مکمل,1401,actual
FolicoGen,140108,39405,مکمل,1401,actual
FolicoGen,140109,36444,مکمل,1401,actual
FolicoGen,140110,47080,مکمل,1401,actual
FolicoGen,140111,37750,مکمل,1401,actual
FolicoGen,140112,43735,مکمل,1401,actual
FolicoGen,140201,30714,مکمل,1402,actual
FolicoGen,140202,40643,مکمل,1402,actual
FolicoGen,140203,39888,مکمل,1402,actual
FolicoGen,140204,46574,مکمل,1402,actual
FolicoGen,140205,39231,مکمل,1402,actual
FolicoGen,140206,36101,مکمل,1402,actual
FolicoGen,140207,36930,مکمل,1402,actual
FolicoGen,140208,51822,مکمل,1402,actual
FolicoGen,140209,47439,مکمل,1402,actual
FolicoGen,140210,55034,مکمل,1402,actual
FolicoGen,140211,50379,مکمل,1402,actual
FolicoGen,140212,8256,مکمل,1402,actual
Fluguard,140001,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140002,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140003,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140004,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140005,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140006,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140007,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140008,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140009,2178,بیماری های عفونی و واکسن,1400,actual
Fluguard,140010,93,بیماری های عفونی و واکسن,1400,actual
Fluguard,140011,286,بیماری های عفونی و واکسن,1400,actual
Fluguard,140012,-43,بیماری های عفونی و واکسن,1400,actual
Fluguard,140101,15,بیماری های عفونی و واکسن,1401,actual
Fluguard,140102,-599,بیماری های عفونی و واکسن,1401,actual
Fluguard,140103,-401,بیماری های عفونی و واکسن,1401,actual
Fluguard,140104,-276,بیماری های عفونی و واکسن,1401,actual
Fluguard,140105,-381,بیماری های عفونی و واکسن,1401,actual
Fluguard,140106,252507,بیماری های عفونی و واکسن,1401,actual
Fluguard,140107,978,بیماری های عفونی و واکسن,1401,actual
Fluguard,140108,106125,بیماری های عفونی و واکسن,1401,actual
Fluguard,140109,-105037,بیماری های عفونی و واکسن,1401,actual
Fluguard,140110,-43983,بیماری های عفونی و واکسن,1401,actual
Fluguard,140111,-1755,بیماری های عفونی و واکسن,1401,actual
Fluguard,140112,-1022,بیماری های عفونی و واکسن,1401,actual
Fluguard,140201,-250,بیماری های عفونی و واکسن,1402,actual
Fluguard,140202,-650,بیماری های عفونی و واکسن,1402,actual
Fluguard,140203,-273,بیماری های عفونی و واکسن,1402,actual
Fluguard,140204,-344,بیماری های عفونی و واکسن,1402,actual
Fluguard,140205,-6,بیماری های عفونی و واکسن,1402,actual
Fluguard,140206,59523,بیماری های عفونی و واکسن,1402,actual
Fluguard,140207,29978,بیماری های عفونی و واکسن,1402,actual
Fluguard,140208,6555,بیماری های عفونی و واکسن,1402,actual
Fluguard,140209,636,بیماری های عفونی و واکسن,1402,actual
Fluguard,140210,-215,بیماری های عفونی و واکسن,1402,actual
Fluguard,140211,-1156,بیماری های عفونی و واکسن,1402,actual
Fluguard,140212,0,بیماری های عفونی و واکسن,1402,actual
Fiverna 250,140001,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140002,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140003,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140004,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140005,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140006,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140007,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140008,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140009,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140010,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140011,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140012,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140101,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140102,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140103,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140104,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140105,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140106,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140107,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140108,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140109,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140110,200,انکولوژی شیمیایی,1401,actual
Fiverna 250,140111,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140112,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140201,0,انکولوژی شیمیایی,1402,actual
Fiverna 250,140202,4300,انکولوژی شیمیایی,1402,actual
Fiverna 250,140203,5550,انکولوژی شیمیایی,1402,actual
Fiverna 250,140204,4430,انکولوژی شیمیایی,1402,actual
Fiverna 250,140205,2650,انکولوژی شیمیایی,1402,actual
Fiverna 250,140206,5310,انکولوژی شیمیایی,1402,actual
Fiverna 250,140207,6880,انکولوژی شیمیایی,1402,actual
Fiverna 250,140208,8150,انکولوژی شیمیایی,1402,actual
Fiverna 250,140209,15910,انکولوژی شیمیایی,1402,actual
Fiverna 250,140210,29540,انکولوژی شیمیایی,1402,actual
Fiverna 250,140211,15160,انکولوژی شیمیایی,1402,actual
Fiverna 250,140212,3620,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140001,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140002,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140003,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140004,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140005,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140006,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140007,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140008,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140009,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140010,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140011,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140012,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140101,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140102,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140103,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140104,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140105,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140106,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140107,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140108,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140109,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140110,80,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140111,4770,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140112,2800,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140201,1330,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140202,3100,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140203,810,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140204,620,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140205,1970,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140206,2620,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140207,6440,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140208,6630,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140209,16420,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140210,16710,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140211,13770,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140212,5350,انکولوژی شیمیایی,1402,actual
Fiorage XL,140001,0,زیبایی,1400,actual
Fiorage XL,140002,0,زیبایی,1400,actual
Fiorage XL,140003,0,زیبایی,1400,actual
Fiorage XL,140004,0,زیبایی,1400,actual
Fiorage XL,140005,0,زیبایی,1400,actual
Fiorage XL,140006,0,زیبایی,1400,actual
Fiorage XL,140007,0,زیبایی,1400,actual
Fiorage XL,140008,0,زیبایی,1400,actual
Fiorage XL,140009,591,زیبایی,1400,actual
Fiorage XL,140010,1259,زیبایی,1400,actual
Fiorage XL,140011,968,زیبایی,1400,actual
Fiorage XL,140012,1401,زیبایی,1400,actual
Fiorage XL,140101,346,زیبایی,1401,actual
Fiorage XL,140102,461,زیبایی,1401,actual
Fiorage XL,140103,2430,زیبایی,1401,actual
Fiorage XL,140104,1982,زیبایی,1401,actual
Fiorage XL,140105,2092,زیبایی,1401,actual
Fiorage XL,140106,1772,زیبایی,1401,actual
Fiorage XL,140107,1363,زیبایی,1401,actual
Fiorage XL,140108,1616,زیبایی,1401,actual
Fiorage XL,140109,1515,زیبایی,1401,actual
Fiorage XL,140110,1451,زیبایی,1401,actual
Fiorage XL,140111,3111,زیبایی,1401,actual
Fiorage XL,140112,2452,زیبایی,1401,actual
Fiorage XL,140201,-144,زیبایی,1402,actual
Fiorage XL,140202,276,زیبایی,1402,actual
Fiorage XL,140203,362,زیبایی,1402,actual
Fiorage XL,140204,280,زیبایی,1402,actual
Fiorage XL,140205,389,زیبایی,1402,actual
Fiorage XL,140206,552,زیبایی,1402,actual
Fiorage XL,140207,581,زیبایی,1402,actual
Fiorage XL,140208,-484,زیبایی,1402,actual
Fiorage XL,140209,994,زیبایی,1402,actual
Fiorage XL,140210,1291,زیبایی,1402,actual
Fiorage XL,140211,1818,زیبایی,1402,actual
Fiorage XL,140212,267,زیبایی,1402,actual
Fiorage S,140001,0,زیبایی,1400,actual
Fiorage S,140002,0,زیبایی,1400,actual
Fiorage S,140003,0,زیبایی,1400,actual
Fiorage S,140004,0,زیبایی,1400,actual
Fiorage S,140005,0,زیبایی,1400,actual
Fiorage S,140006,0,زیبایی,1400,actual
Fiorage S,140007,208,زیبایی,1400,actual
Fiorage S,140008,443,زیبایی,1400,actual
Fiorage S,140009,709,زیبایی,1400,actual
Fiorage S,140010,718,زیبایی,1400,actual
Fiorage S,140011,815,زیبایی,1400,actual
Fiorage S,140012,774,زیبایی,1400,actual
Fiorage S,140101,316,زیبایی,1401,actual
Fiorage S,140102,429,زیبایی,1401,actual
Fiorage S,140103,1901,زیبایی,1401,actual
Fiorage S,140104,2468,زیبایی,1401,actual
Fiorage S,140105,1486,زیبایی,1401,actual
Fiorage S,140106,1396,زیبایی,1401,actual
Fiorage S,140107,786,زیبایی,1401,actual
Fiorage S,140108,1298,زیبایی,1401,actual
Fiorage S,140109,1781,زیبایی,1401,actual
Fiorage S,140110,1826,زیبایی,1401,actual
Fiorage S,140111,1547,زیبایی,1401,actual
Fiorage S,140112,2380,زیبایی,1401,actual
Fiorage S,140201,246,زیبایی,1402,actual
Fiorage S,140202,-162,زیبایی,1402,actual
Fiorage S,140203,113,زیبایی,1402,actual
Fiorage S,140204,523,زیبایی,1402,actual
Fiorage S,140205,324,زیبایی,1402,actual
Fiorage S,140206,620,زیبایی,1402,actual
Fiorage S,140207,808,زیبایی,1402,actual
Fiorage S,140208,900,زیبایی,1402,actual
Fiorage S,140209,1215,زیبایی,1402,actual
Fiorage S,140210,1614,زیبایی,1402,actual
Fiorage S,140211,1664,زیبایی,1402,actual
Fiorage S,140212,157,زیبایی,1402,actual
Fiorage M,140001,0,زیبایی,1400,actual
Fiorage M,140002,0,زیبایی,1400,actual
Fiorage M,140003,0,زیبایی,1400,actual
Fiorage M,140004,0,زیبایی,1400,actual
Fiorage M,140005,0,زیبایی,1400,actual
Fiorage M,140006,0,زیبایی,1400,actual
Fiorage M,140007,0,زیبایی,1400,actual
Fiorage M,140008,0,زیبایی,1400,actual
Fiorage M,140009,0,زیبایی,1400,actual
Fiorage M,140010,0,زیبایی,1400,actual
Fiorage M,140011,0,زیبایی,1400,actual
Fiorage M,140012,0,زیبایی,1400,actual
Fiorage M,140101,0,زیبایی,1401,actual
Fiorage M,140102,0,زیبایی,1401,actual
Fiorage M,140103,0,زیبایی,1401,actual
Fiorage M,140104,0,زیبایی,1401,actual
Fiorage M,140105,0,زیبایی,1401,actual
Fiorage M,140106,0,زیبایی,1401,actual
Fiorage M,140107,0,زیبایی,1401,actual
Fiorage M,140108,0,زیبایی,1401,actual
Fiorage M,140109,0,زیبایی,1401,actual
Fiorage M,140110,0,زیبایی,1401,actual
Fiorage M,140111,0,زیبایی,1401,actual
Fiorage M,140112,0,زیبایی,1401,actual
Fiorage M,140201,0,زیبایی,1402,actual
Fiorage M,140202,1,زیبایی,1402,actual
Fiorage M,140203,13,زیبایی,1402,actual
Fiorage M,140204,104,زیبایی,1402,actual
Fiorage M,140205,249,زیبایی,1402,actual
Fiorage M,140206,303,زیبایی,1402,actual
Fiorage M,140207,266,زیبایی,1402,actual
Fiorage M,140208,396,زیبایی,1402,actual
Fiorage M,140209,287,زیبایی,1402,actual
Fiorage M,140210,496,زیبایی,1402,actual
Fiorage M,140211,202,زیبایی,1402,actual
Fiorage M,140212,35,زیبایی,1402,actual
Fiorage L,140001,0,زیبایی,1400,actual
Fiorage L,140002,0,زیبایی,1400,actual
Fiorage L,140003,0,زیبایی,1400,actual
