product,date,sales,dept,yaer,type
Fortydex 4,139810,90,انکولوژی شیمیایی,1398,actual
Fortydex 4,139811,10,انکولوژی شیمیایی,1398,actual
Fortydex 4,139812,63,انکولوژی شیمیایی,1398,actual
Fortydex 4,139901,137,انکولوژی شیمیایی,1399,actual
Fortydex 4,139902,378,انکولوژی شیمیایی,1399,actual
Fortydex 4,139903,169,انکولوژی شیمیایی,1399,actual
Fortydex 4,139904,276,انکولوژی شیمیایی,1399,actual
Fortydex 4,139905,419,انکولوژی شیمیایی,1399,actual
Fortydex 4,139906,766,انکولوژی شیمیایی,1399,actual
Fortydex 4,139907,87,انکولوژی شیمیایی,1399,actual
Fortydex 4,139908,23,انکولوژی شیمیایی,1399,actual
Fortydex 4,139909,127,انکولوژی شیمیایی,1399,actual
Fortydex 4,139910,49,انکولوژی شیمیایی,1399,actual
Fortydex 4,139911,1,انکولوژی شیمیایی,1399,actual
Fortydex 4,140001,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140002,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140003,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140004,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140005,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140006,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140007,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140008,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140009,44,انکولوژی شیمیایی,1400,actual
Fortydex 4,140010,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140011,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140012,0,انکولوژی شیمیایی,1400,actual
Fortydex 4,140101,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140102,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140103,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140104,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140105,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140106,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140107,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140108,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140109,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140110,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140111,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140112,0,انکولوژی شیمیایی,1401,actual
Fortydex 4,140201,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140202,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140203,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140204,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140205,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140206,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140207,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140208,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140209,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140210,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140211,0,انکولوژی شیمیایی,1402,actual
Fortydex 4,140212,0,انکولوژی شیمیایی,1402,actual
FolicoGen,139510,212,مکمل,1395,actual
FolicoGen,139511,329,مکمل,1395,actual
FolicoGen,139512,201,مکمل,1395,actual
FolicoGen,139601,175,مکمل,1396,actual
FolicoGen,139602,1038,مکمل,1396,actual
FolicoGen,139603,526,مکمل,1396,actual
FolicoGen,139604,566,مکمل,1396,actual
FolicoGen,139605,866,مکمل,1396,actual
FolicoGen,139606,915,مکمل,1396,actual
FolicoGen,139607,746,مکمل,1396,actual
FolicoGen,139608,770,مکمل,1396,actual
FolicoGen,139609,432,مکمل,1396,actual
FolicoGen,139610,857,مکمل,1396,actual
FolicoGen,139611,1041,مکمل,1396,actual
FolicoGen,139612,1065,مکمل,1396,actual
FolicoGen,139701,654,مکمل,1397,actual
FolicoGen,139702,1615,مکمل,1397,actual
FolicoGen,139703,1434,مکمل,1397,actual
FolicoGen,139704,2157,مکمل,1397,actual
FolicoGen,139705,3015,مکمل,1397,actual
FolicoGen,139706,5147,مکمل,1397,actual
FolicoGen,139707,6258,مکمل,1397,actual
FolicoGen,139708,7610,مکمل,1397,actual
FolicoGen,139709,4561,مکمل,1397,actual
FolicoGen,139710,7601,مکمل,1397,actual
FolicoGen,139711,5228,مکمل,1397,actual
FolicoGen,139712,8179,مکمل,1397,actual
FolicoGen,139801,5909,مکمل,1398,actual
FolicoGen,139802,9408,مکمل,1398,actual
FolicoGen,139803,8648,مکمل,1398,actual
FolicoGen,139804,9235,مکمل,1398,actual
FolicoGen,139805,9433,مکمل,1398,actual
FolicoGen,139806,10544,مکمل,1398,actual
FolicoGen,139807,13716,مکمل,1398,actual
FolicoGen,139808,10860,مکمل,1398,actual
FolicoGen,139809,11335,مکمل,1398,actual
FolicoGen,139810,13279,مکمل,1398,actual
FolicoGen,139811,14278,مکمل,1398,actual
FolicoGen,139812,9866,مکمل,1398,actual
FolicoGen,139901,4160,مکمل,1399,actual
FolicoGen,139902,13438,مکمل,1399,actual
FolicoGen,139903,12319,مکمل,1399,actual
FolicoGen,139904,17904,مکمل,1399,actual
FolicoGen,139905,19966,مکمل,1399,actual
FolicoGen,139906,24012,مکمل,1399,actual
FolicoGen,139907,24472,مکمل,1399,actual
FolicoGen,139908,23081,مکمل,1399,actual
FolicoGen,139909,19831,مکمل,1399,actual
FolicoGen,139910,23793,مکمل,1399,actual
FolicoGen,139911,31817,مکمل,1399,actual
FolicoGen,139912,29346,مکمل,1399,actual
FolicoGen,140001,18134,مکمل,1400,actual
FolicoGen,140002,25710,مکمل,1400,actual
FolicoGen,140003,30212,مکمل,1400,actual
FolicoGen,140004,26708,مکمل,1400,actual
FolicoGen,140005,27789,مکمل,1400,actual
FolicoGen,140006,28591,مکمل,1400,actual
FolicoGen,140007,25221,مکمل,1400,actual
FolicoGen,140008,34761,مکمل,1400,actual
FolicoGen,140009,36361,مکمل,1400,actual
FolicoGen,140010,31137,مکمل,1400,actual
FolicoGen,140011,36424,مکمل,1400,actual
FolicoGen,140012,33764,مکمل,1400,actual
FolicoGen,140101,25580,مکمل,1401,actual
FolicoGen,140102,33172,مکمل,1401,actual
FolicoGen,140103,37088,مکمل,1401,actual
FolicoGen,140104,34328,مکمل,1401,actual
FolicoGen,140105,35292,مکمل,1401,actual
FolicoGen,140106,41380,مکمل,1401,actual
FolicoGen,140107,25257,مکمل,1401,actual
FolicoGen,140108,39405,مکمل,1401,actual
FolicoGen,140109,36444,مکمل,1401,actual
FolicoGen,140110,47080,مکمل,1401,actual
FolicoGen,140111,37750,مکمل,1401,actual
FolicoGen,140112,43735,مکمل,1401,actual
FolicoGen,140201,30714,مکمل,1402,actual
FolicoGen,140202,40643,مکمل,1402,actual
FolicoGen,140203,39888,مکمل,1402,actual
FolicoGen,140204,46574,مکمل,1402,actual
FolicoGen,140205,39231,مکمل,1402,actual
FolicoGen,140206,36101,مکمل,1402,actual
FolicoGen,140207,36930,مکمل,1402,actual
FolicoGen,140208,51822,مکمل,1402,actual
FolicoGen,140209,47439,مکمل,1402,actual
FolicoGen,140210,55034,مکمل,1402,actual
FolicoGen,140211,50379,مکمل,1402,actual
FolicoGen,140212,8256,مکمل,1402,actual
Fluguard,140001,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140002,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140003,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140004,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140005,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140006,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140007,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140008,0,بیماری های عفونی و واکسن,1400,actual
Fluguard,140009,2178,بیماری های عفونی و واکسن,1400,actual
Fluguard,140010,93,بیماری های عفونی و واکسن,1400,actual
Fluguard,140011,286,بیماری های عفونی و واکسن,1400,actual
Fluguard,140012,-43,بیماری های عفونی و واکسن,1400,actual
Fluguard,140101,15,بیماری های عفونی و واکسن,1401,actual
Fluguard,140102,-599,بیماری های عفونی و واکسن,1401,actual
Fluguard,140103,-401,بیماری های عفونی و واکسن,1401,actual
Fluguard,140104,-276,بیماری های عفونی و واکسن,1401,actual
Fluguard,140105,-381,بیماری های عفونی و واکسن,1401,actual
Fluguard,140106,252507,بیماری های عفونی و واکسن,1401,actual
Fluguard,140107,978,بیماری های عفونی و واکسن,1401,actual
Fluguard,140108,106125,بیماری های عفونی و واکسن,1401,actual
Fluguard,140109,-105037,بیماری های عفونی و واکسن,1401,actual
Fluguard,140110,-43983,بیماری های عفونی و واکسن,1401,actual
Fluguard,140111,-1755,بیماری های عفونی و واکسن,1401,actual
Fluguard,140112,-1022,بیماری های عفونی و واکسن,1401,actual
Fluguard,140201,-250,بیماری های عفونی و واکسن,1402,actual
Fluguard,140202,-650,بیماری های عفونی و واکسن,1402,actual
Fluguard,140203,-273,بیماری های عفونی و واکسن,1402,actual
Fluguard,140204,-344,بیماری های عفونی و واکسن,1402,actual
Fluguard,140205,-6,بیماری های عفونی و واکسن,1402,actual
Fluguard,140206,59523,بیماری های عفونی و واکسن,1402,actual
Fluguard,140207,29978,بیماری های عفونی و واکسن,1402,actual
Fluguard,140208,6555,بیماری های عفونی و واکسن,1402,actual
Fluguard,140209,636,بیماری های عفونی و واکسن,1402,actual
Fluguard,140210,-215,بیماری های عفونی و واکسن,1402,actual
Fluguard,140211,-1156,بیماری های عفونی و واکسن,1402,actual
Fluguard,140212,0,بیماری های عفونی و واکسن,1402,actual
Fiverna 250,140001,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140002,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140003,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140004,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140005,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140006,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140007,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140008,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140009,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140010,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140011,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140012,0,انکولوژی شیمیایی,1400,actual
Fiverna 250,140101,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140102,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140103,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140104,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140105,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140106,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140107,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140108,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140109,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140110,200,انکولوژی شیمیایی,1401,actual
Fiverna 250,140111,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140112,0,انکولوژی شیمیایی,1401,actual
Fiverna 250,140201,0,انکولوژی شیمیایی,1402,actual
Fiverna 250,140202,4300,انکولوژی شیمیایی,1402,actual
Fiverna 250,140203,5550,انکولوژی شیمیایی,1402,actual
Fiverna 250,140204,4430,انکولوژی شیمیایی,1402,actual
Fiverna 250,140205,2650,انکولوژی شیمیایی,1402,actual
Fiverna 250,140206,5310,انکولوژی شیمیایی,1402,actual
Fiverna 250,140207,6880,انکولوژی شیمیایی,1402,actual
Fiverna 250,140208,8150,انکولوژی شیمیایی,1402,actual
Fiverna 250,140209,15910,انکولوژی شیمیایی,1402,actual
Fiverna 250,140210,29540,انکولوژی شیمیایی,1402,actual
Fiverna 250,140211,15160,انکولوژی شیمیایی,1402,actual
Fiverna 250,140212,3620,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140001,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140002,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140003,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140004,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140005,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140006,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140007,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140008,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140009,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140010,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140011,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140012,0,انکولوژی شیمیایی,1400,actual
Fiverna 1000,140101,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140102,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140103,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140104,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140105,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140106,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140107,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140108,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140109,0,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140110,80,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140111,4770,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140112,2800,انکولوژی شیمیایی,1401,actual
Fiverna 1000,140201,1330,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140202,3100,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140203,810,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140204,620,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140205,1970,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140206,2620,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140207,6440,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140208,6630,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140209,16420,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140210,16710,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140211,13770,انکولوژی شیمیایی,1402,actual
Fiverna 1000,140212,5350,انکولوژی شیمیایی,1402,actual
Fiorage XL,140001,0,زیبایی,1400,actual
Fiorage XL,140002,0,زیبایی,1400,actual
Fiorage XL,140003,0,زیبایی,1400,actual
Fiorage XL,140004,0,زیبایی,1400,actual
Fiorage XL,140005,0,زیبایی,1400,actual
Fiorage XL,140006,0,زیبایی,1400,actual
Fiorage XL,140007,0,زیبایی,1400,actual
Fiorage XL,140008,0,زیبایی,1400,actual
Fiorage XL,140009,591,زیبایی,1400,actual
Fiorage XL,140010,1259,زیبایی,1400,actual
Fiorage XL,140011,968,زیبایی,1400,actual
Fiorage XL,140012,1401,زیبایی,1400,actual
Fiorage XL,140101,346,زیبایی,1401,actual
Fiorage XL,140102,461,زیبایی,1401,actual
Fiorage XL,140103,2430,زیبایی,1401,actual
Fiorage XL,140104,1982,زیبایی,1401,actual
Fiorage XL,140105,2092,زیبایی,1401,actual
Fiorage XL,140106,1772,زیبایی,1401,actual
Fiorage XL,140107,1363,زیبایی,1401,actual
Fiorage XL,140108,1616,زیبایی,1401,actual
Fiorage XL,140109,1515,زیبایی,1401,actual
Fiorage XL,140110,1451,زیبایی,1401,actual
Fiorage XL,140111,3111,زیبایی,1401,actual
Fiorage XL,140112,2452,زیبایی,1401,actual
Fiorage XL,140201,-144,زیبایی,1402,actual
Fiorage XL,140202,276,زیبایی,1402,actual
Fiorage XL,140203,362,زیبایی,1402,actual
Fiorage XL,140204,280,زیبایی,1402,actual
Fiorage XL,140205,389,زیبایی,1402,actual
Fiorage XL,140206,552,زیبایی,1402,actual
Fiorage XL,140207,581,زیبایی,1402,actual
Fiorage XL,140208,-484,زیبایی,1402,actual
Fiorage XL,140209,994,زیبایی,1402,actual
Fiorage XL,140210,1291,زیبایی,1402,actual
Fiorage XL,140211,1818,زیبایی,1402,actual
Fiorage XL,140212,267,زیبایی,1402,actual
Fiorage S,140001,0,زیبایی,1400,actual
Fiorage S,140002,0,زیبایی,1400,actual
Fiorage S,140003,0,زیبایی,1400,actual
Fiorage S,140004,0,زیبایی,1400,actual
Fiorage S,140005,0,زیبایی,1400,actual
Fiorage S,140006,0,زیبایی,1400,actual
Fiorage S,140007,208,زیبایی,1400,actual
Fiorage S,140008,443,زیبایی,1400,actual
Fiorage S,140009,709,زیبایی,1400,actual
Fiorage S,140010,718,زیبایی,1400,actual
Fiorage S,140011,815,زیبایی,1400,actual
Fiorage S,140012,774,زیبایی,1400,actual
Fiorage S,140101,316,زیبایی,1401,actual
Fiorage S,140102,429,زیبایی,1401,actual
Fiorage S,140103,1901,زیبایی,1401,actual
Fiorage S,140104,2468,زیبایی,1401,actual
Fiorage S,140105,1486,زیبایی,1401,actual
Fiorage S,140106,1396,زیبایی,1401,actual
Fiorage S,140107,786,زیبایی,1401,actual
Fiorage S,140108,1298,زیبایی,1401,actual
Fiorage S,140109,1781,زیبایی,1401,actual
Fiorage S,140110,1826,زیبایی,1401,actual
Fiorage S,140111,1547,زیبایی,1401,actual
Fiorage S,140112,2380,زیبایی,1401,actual
Fiorage S,140201,246,زیبایی,1402,actual
Fiorage S,140202,-162,زیبایی,1402,actual
Fiorage S,140203,113,زیبایی,1402,actual
Fiorage S,140204,523,زیبایی,1402,actual
Fiorage S,140205,324,زیبایی,1402,actual
Fiorage S,140206,620,زیبایی,1402,actual
Fiorage S,140207,808,زیبایی,1402,actual
Fiorage S,140208,900,زیبایی,1402,actual
Fiorage S,140209,1215,زیبایی,1402,actual
Fiorage S,140210,1614,زیبایی,1402,actual
Fiorage S,140211,1664,زیبایی,1402,actual
Fiorage S,140212,157,زیبایی,1402,actual
Fiorage M,140001,0,زیبایی,1400,actual
Fiorage M,140002,0,زیبایی,1400,actual
Fiorage M,140003,0,زیبایی,1400,actual
Fiorage M,140004,0,زیبایی,1400,actual
Fiorage M,140005,0,زیبایی,1400,actual
Fiorage M,140006,0,زیبایی,1400,actual
Fiorage M,140007,0,زیبایی,1400,actual
Fiorage M,140008,0,زیبایی,1400,actual
Fiorage M,140009,0,زیبایی,1400,actual
Fiorage M,140010,0,زیبایی,1400,actual
Fiorage M,140011,0,زیبایی,1400,actual
Fiorage M,140012,0,زیبایی,1400,actual
Fiorage M,140101,0,زیبایی,1401,actual
Fiorage M,140102,0,زیبایی,1401,actual
Fiorage M,140103,0,زیبایی,1401,actual
Fiorage M,140104,0,زیبایی,1401,actual
Fiorage M,140105,0,زیبایی,1401,actual
Fiorage M,140106,0,زیبایی,1401,actual
Fiorage M,140107,0,زیبایی,1401,actual
Fiorage M,140108,0,زیبایی,1401,actual
Fiorage M,140109,0,زیبایی,1401,actual
Fiorage M,140110,0,زیبایی,1401,actual
Fiorage M,140111,0,زیبایی,1401,actual
Fiorage M,140112,0,زیبایی,1401,actual
Fiorage M,140201,0,زیبایی,1402,actual
Fiorage M,140202,1,زیبایی,1402,actual
Fiorage M,140203,13,زیبایی,1402,actual
Fiorage M,140204,104,زیبایی,1402,actual
Fiorage M,140205,249,زیبایی,1402,actual
Fiorage M,140206,303,زیبایی,1402,actual
Fiorage M,140207,266,زیبایی,1402,actual
Fiorage M,140208,396,زیبایی,1402,actual
Fiorage M,140209,287,زیبایی,1402,actual
Fiorage M,140210,496,زیبایی,1402,actual
Fiorage M,140211,202,زیبایی,1402,actual
Fiorage M,140212,35,زیبایی,1402,actual
Fiorage L,140001,0,زیبایی,1400,actual
Fiorage L,140002,0,زیبایی,1400,actual
Fiorage L,140003,0,زیبایی,1400,actual
Fiorage L,140004,0,زیبایی,1400,actual
Fiorage L,140005,0,زیبایی,1400,actual
Fiorage L,140006,0,زیبایی,1400,actual
Fiorage L,140007,297,زیبایی,1400,actual
Fiorage L,140008,1154,زیبایی,1400,actual
Fiorage L,140009,830,زیبایی,1400,actual
Fiorage L,140010,776,زیبایی,1400,actual
Fiorage L,140011,933,زیبایی,1400,actual
Fiorage L,140012,1324,زیبایی,1400,actual
Fiorage L,140101,396,زیبایی,1401,actual
Fiorage L,140102,520,زیبایی,1401,actual
Fiorage L,140103,1263,زیبایی,1401,actual
Fiorage L,140104,1928,زیبایی,1401,actual
Fiorage L,140105,2172,زیبایی,1401,actual
Fiorage L,140106,2386,زیبایی,1401,actual
Fiorage L,140107,827,زیبایی,1401,actual
Fiorage L,140108,1162,زیبایی,1401,actual
Fiorage L,140109,793,زیبایی,1401,actual
Fiorage L,140110,1328,زیبایی,1401,actual
Fiorage L,140111,1288,زیبایی,1401,actual
Fiorage L,140112,1221,زیبایی,1401,actual
Fiorage L,140201,-59,زیبایی,1402,actual
Fiorage L,140202,214,زیبایی,1402,actual
Fiorage L,140203,175,زیبایی,1402,actual
Fiorage L,140204,105,زیبایی,1402,actual
Fiorage L,140205,294,زیبایی,1402,actual
Fiorage L,140206,313,زیبایی,1402,actual
Fiorage L,140207,337,زیبایی,1402,actual
Fiorage L,140208,-87,زیبایی,1402,actual
Fiorage L,140209,716,زیبایی,1402,actual
Fiorage L,140210,667,زیبایی,1402,actual
Fiorage L,140211,1098,زیبایی,1402,actual
Fiorage L,140212,65,زیبایی,1402,actual
Finota 5,140001,0,انکولوژی شیمیایی,1400,actual
Finota 5,140002,123,انکولوژی شیمیایی,1400,actual
Finota 5,140003,66,انکولوژی شیمیایی,1400,actual
Finota 5,140004,56,انکولوژی شیمیایی,1400,actual
Finota 5,140005,40,انکولوژی شیمیایی,1400,actual
Finota 5,140006,30,انکولوژی شیمیایی,1400,actual
Finota 5,140007,37,انکولوژی شیمیایی,1400,actual
Finota 5,140008,65,انکولوژی شیمیایی,1400,actual
Finota 5,140009,80,انکولوژی شیمیایی,1400,actual
Finota 5,140010,34,انکولوژی شیمیایی,1400,actual
Finota 5,140011,27,انکولوژی شیمیایی,1400,actual
Finota 5,140012,18,انکولوژی شیمیایی,1400,actual
Finota 5,140101,22,انکولوژی شیمیایی,1401,actual
Finota 5,140102,104,انکولوژی شیمیایی,1401,actual
Finota 5,140103,95,انکولوژی شیمیایی,1401,actual
Finota 5,140104,156,انکولوژی شیمیایی,1401,actual
Finota 5,140105,345,انکولوژی شیمیایی,1401,actual
Finota 5,140106,183,انکولوژی شیمیایی,1401,actual
Finota 5,140107,259,انکولوژی شیمیایی,1401,actual
Finota 5,140108,289,انکولوژی شیمیایی,1401,actual
Finota 5,140109,668,انکولوژی شیمیایی,1401,actual
Finota 5,140110,42,انکولوژی شیمیایی,1401,actual
Finota 5,140111,71,انکولوژی شیمیایی,1401,actual
Finota 5,140112,258,انکولوژی شیمیایی,1401,actual
Finota 5,140201,300,انکولوژی شیمیایی,1402,actual
Finota 5,140202,287,انکولوژی شیمیایی,1402,actual
Finota 5,140203,110,انکولوژی شیمیایی,1402,actual
Finota 5,140204,41,انکولوژی شیمیایی,1402,actual
Finota 5,140205,10,انکولوژی شیمیایی,1402,actual
Finota 5,140206,175,انکولوژی شیمیایی,1402,actual
Finota 5,140207,288,انکولوژی شیمیایی,1402,actual
Finota 5,140208,252,انکولوژی شیمیایی,1402,actual
Finota 5,140209,511,انکولوژی شیمیایی,1402,actual
Finota 5,140210,128,انکولوژی شیمیایی,1402,actual
Finota 5,140211,173,انکولوژی شیمیایی,1402,actual
Finota 5,140212,18,انکولوژی شیمیایی,1402,actual
Finota 10,140001,0,انکولوژی شیمیایی,1400,actual
Finota 10,140002,69,انکولوژی شیمیایی,1400,actual
Finota 10,140003,21,انکولوژی شیمیایی,1400,actual
Finota 10,140004,35,انکولوژی شیمیایی,1400,actual
Finota 10,140005,56,انکولوژی شیمیایی,1400,actual
Finota 10,140006,35,انکولوژی شیمیایی,1400,actual
Finota 10,140007,41,انکولوژی شیمیایی,1400,actual
Finota 10,140008,179,انکولوژی شیمیایی,1400,actual
Finota 10,140009,45,انکولوژی شیمیایی,1400,actual
Finota 10,140010,31,انکولوژی شیمیایی,1400,actual
Finota 10,140011,2,انکولوژی شیمیایی,1400,actual
Finota 10,140012,27,انکولوژی شیمیایی,1400,actual
Finota 10,140101,42,انکولوژی شیمیایی,1401,actual
Finota 10,140102,61,انکولوژی شیمیایی,1401,actual
Finota 10,140103,51,انکولوژی شیمیایی,1401,actual
Finota 10,140104,111,انکولوژی شیمیایی,1401,actual
Finota 10,140105,155,انکولوژی شیمیایی,1401,actual
Finota 10,140106,167,انکولوژی شیمیایی,1401,actual
Finota 10,140107,308,انکولوژی شیمیایی,1401,actual
Finota 10,140108,188,انکولوژی شیمیایی,1401,actual
Finota 10,140109,391,انکولوژی شیمیایی,1401,actual
Finota 10,140110,14,انکولوژی شیمیایی,1401,actual
Finota 10,140111,89,انکولوژی شیمیایی,1401,actual
Finota 10,140112,96,انکولوژی شیمیایی,1401,actual
Finota 10,140201,468,انکولوژی شیمیایی,1402,actual
Finota 10,140202,253,انکولوژی شیمیایی,1402,actual
Finota 10,140203,299,انکولوژی شیمیایی,1402,actual
Finota 10,140204,119,انکولوژی شیمیایی,1402,actual
Finota 10,140205,21,انکولوژی شیمیایی,1402,actual
Finota 10,140206,22,انکولوژی شیمیایی,1402,actual
Finota 10,140207,244,انکولوژی شیمیایی,1402,actual
Finota 10,140208,108,انکولوژی شیمیایی,1402,actual
Finota 10,140209,186,انکولوژی شیمیایی,1402,actual
Finota 10,140210,115,انکولوژی شیمیایی,1402,actual
Finota 10,140211,132,انکولوژی شیمیایی,1402,actual
Finota 10,140212,0,انکولوژی شیمیایی,1402,actual
Filzoma,140001,0,انکولوژی شیمیایی,1400,actual
Filzoma,140002,0,انکولوژی شیمیایی,1400,actual
Filzoma,140003,0,انکولوژی شیمیایی,1400,actual
Filzoma,140004,0,انکولوژی شیمیایی,1400,actual
Filzoma,140005,0,انکولوژی شیمیایی,1400,actual
Filzoma,140006,0,انکولوژی شیمیایی,1400,actual
Filzoma,140007,0,انکولوژی شیمیایی,1400,actual
Filzoma,140008,0,انکولوژی شیمیایی,1400,actual
Filzoma,140009,0,انکولوژی شیمیایی,1400,actual
Filzoma,140010,0,انکولوژی شیمیایی,1400,actual
Filzoma,140011,0,انکولوژی شیمیایی,1400,actual
Filzoma,140012,0,انکولوژی شیمیایی,1400,actual
Filzoma,140101,76,انکولوژی شیمیایی,1401,actual
Filzoma,140102,65,انکولوژی شیمیایی,1401,actual
Filzoma,140103,140,انکولوژی شیمیایی,1401,actual
Filzoma,140104,150,انکولوژی شیمیایی,1401,actual
Filzoma,140105,84,انکولوژی شیمیایی,1401,actual
Filzoma,140106,210,انکولوژی شیمیایی,1401,actual
Filzoma,140107,102,انکولوژی شیمیایی,1401,actual
Filzoma,140108,174,انکولوژی شیمیایی,1401,actual
Filzoma,140109,442,انکولوژی شیمیایی,1401,actual
Filzoma,140110,342,انکولوژی شیمیایی,1401,actual
Filzoma,140111,327,انکولوژی شیمیایی,1401,actual
Filzoma,140112,271,انکولوژی شیمیایی,1401,actual
Filzoma,140201,104,انکولوژی شیمیایی,1402,actual
Filzoma,140202,95,انکولوژی شیمیایی,1402,actual
Filzoma,140203,549,انکولوژی شیمیایی,1402,actual
Filzoma,140204,390,انکولوژی شیمیایی,1402,actual
Filzoma,140205,413,انکولوژی شیمیایی,1402,actual
Filzoma,140206,611,انکولوژی شیمیایی,1402,actual
Filzoma,140207,175,انکولوژی شیمیایی,1402,actual
Filzoma,140208,224,انکولوژی شیمیایی,1402,actual
Filzoma,140209,315,انکولوژی شیمیایی,1402,actual
Filzoma,140210,268,انکولوژی شیمیایی,1402,actual
Filzoma,140211,450,انکولوژی شیمیایی,1402,actual
